100	0.3125
200	0.171875
300	0.328125
400	0.421875
500	0.390625
600	0.46875
700	0.453125
800	0.40625
900	0.421875
1000	0.5
1100	0.546875
1200	0.5
1300	0.453125
1400	0.5625
1500	0.5625
1600	0.5
1700	0.609375
1800	0.515625
1900	0.53125
2000	0.46875
2100	0.5625
2200	0.609375
2300	0.640625
2400	0.53125
2500	0.546875
2600	0.578125
2700	0.484375
2800	0.59375
2900	0.5625
3000	0.65625
3100	0.59375
3200	0.609375
3300	0.5625
3400	0.640625
3500	0.546875
3600	0.59375
3700	0.546875
3800	0.546875
3900	0.609375
4000	0.625
4100	0.65625
4200	0.625
4300	0.59375
4400	0.609375
4500	0.59375
4600	0.5625
4700	0.5625
4800	0.578125
4900	0.59375
5000	0.578125
5100	0.53125
5200	0.625
5300	0.65625
5400	0.5
5500	0.625
5600	0.53125
5700	0.625
5800	0.578125
5900	0.640625
6000	0.6875
6100	0.546875
6200	0.65625
6300	0.46875
6400	0.6875
6500	0.5625
6600	0.609375
6700	0.703125
6800	0.578125
6900	0.625
7000	0.640625
7100	0.640625
7200	0.71875
7300	0.671875
7400	0.65625
7500	0.5625
7600	0.71875
7700	0.640625
7800	0.515625
7900	0.640625
8000	0.703125
8100	0.578125
8200	0.625
8300	0.625
8400	0.65625
8500	0.765625
8600	0.703125
8700	0.65625
8800	0.625
8900	0.71875
9000	0.609375
9100	0.65625
9200	0.5625
9300	0.671875
9400	0.703125
9500	0.65625
9600	0.671875
9700	0.6875
9800	0.734375
9900	0.71875
10000	0.640625
10100	0.6875
10200	0.78125
10300	0.671875
10400	0.5625
10500	0.671875
10600	0.703125
10700	0.71875
10800	0.609375
10900	0.65625
11000	0.671875
11100	0.75
11200	0.5625
11300	0.640625
11400	0.84375
11500	0.71875
11600	0.625
11700	0.765625
11800	0.703125
11900	0.6875
12000	0.578125
12100	0.609375
12200	0.703125
12300	0.703125
12400	0.640625
12500	0.625
12600	0.625
12700	0.65625
12800	0.65625
12900	0.71875
13000	0.703125
13100	0.625
13200	0.75
13300	0.75
13400	0.578125
13500	0.625
13600	0.703125
13700	0.765625
13800	0.609375
13900	0.734375
14000	0.671875
14100	0.78125
14200	0.671875
14300	0.625
14400	0.671875
14500	0.671875
14600	0.640625
14700	0.75
14800	0.640625
14900	0.75
15000	0.703125
15100	0.75
15200	0.625
15300	0.65625
15400	0.71875
15500	0.78125
15600	0.703125
15700	0.8125
15800	0.6875
15900	0.71875
16000	0.640625
16100	0.78125
16200	0.65625
16300	0.640625
16400	0.796875
16500	0.765625
16600	0.671875
16700	0.625
16800	0.75
16900	0.671875
17000	0.6875
17100	0.71875
17200	0.671875
17300	0.65625
17400	0.5625
17500	0.828125
17600	0.71875
17700	0.6875
17800	0.71875
17900	0.8125
18000	0.6875
18100	0.671875
18200	0.71875
18300	0.671875
18400	0.828125
18500	0.640625
18600	0.671875
18700	0.625
18800	0.8125
18900	0.609375
19000	0.796875
19100	0.75
19200	0.71875
19300	0.609375
19400	0.71875
19500	0.734375
19600	0.78125
19700	0.6875
19800	0.75
19900	0.6875
20000	0.734375
20100	0.78125
20200	0.765625
20300	0.640625
20400	0.734375
20500	0.734375
20600	0.671875
20700	0.78125
20800	0.703125
20900	0.75
21000	0.734375
21100	0.796875
21200	0.828125
21300	0.609375
21400	0.734375
21500	0.75
21600	0.765625
21700	0.71875
21800	0.828125
21900	0.75
22000	0.734375
22100	0.703125
22200	0.6875
22300	0.828125
22400	0.765625
22500	0.765625
22600	0.765625
22700	0.890625
22800	0.71875
22900	0.796875
23000	0.765625
23100	0.640625
23200	0.71875
23300	0.71875
23400	0.8125
23500	0.734375
23600	0.75
23700	0.796875
23800	0.78125
23900	0.671875
24000	0.765625
24100	0.828125
24200	0.734375
24300	0.734375
24400	0.671875
24500	0.75
24600	0.796875
24700	0.71875
24800	0.84375
24900	0.6875
25000	0.8125
25100	0.6875
25200	0.828125
25300	0.75
25400	0.8125
25500	0.71875
25600	0.703125
25700	0.828125
25800	0.84375
25900	0.71875
26000	0.71875
26100	0.78125
26200	0.734375
26300	0.828125
26400	0.71875
26500	0.765625
26600	0.765625
26700	0.703125
26800	0.78125
26900	0.828125
27000	0.671875
27100	0.859375
27200	0.796875
27300	0.703125
27400	0.859375
27500	0.734375
27600	0.75
27700	0.8125
27800	0.703125
27900	0.765625
28000	0.703125
